,project_id,state,bead_support,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,project_type,priority_broadband_project,funded_locations,funded_cai,dominant_technology,avg_download_speed,avg_upload_speed,state_num_providers
5060,CM61-BEAD-IN-CCX43-1730,IN,1477214.0,34.0,51.0,5.0,L,True,1128,0,50.0,2000.0,2000.0,27
5061,CM61-BEAD-IN-BSD70-1455,IN,179846.0,17.0,0.0,3.0,L,True,266,0,50.0,2000.0,2000.0,27
5062,CM61-BEAD-IN-ATT30-2085,IN,81394.0,2.0,9.0,0.0,L,True,47,1,50.0,5000.0,5000.0,27
5063,CM61-BEAD-IN-BSD70-1460,IN,547428.0,41.0,4.0,5.0,L,True,583,0,50.0,2000.0,2000.0,27
5064,CM61-BEAD-IN-BSD70-1493,IN,1390920.0,56.0,8.0,5.0,L,True,510,0,50.0,2000.0,2000.0,27
5065,CM61-BEAD-IN-CCX43-1715,IN,1889544.0,23.0,35.0,5.0,L,True,524,0,50.0,2000.0,2000.0,27
5066,CM61-BEAD-IN-SPX110-6026,IN,196500.0,0.0,0.0,0.0,L,True,129,0,61.0,450.0,55.0,27
5067,CM61-BEAD-IN-SPX110-6093,IN,7500.0,0.0,0.0,0.0,L,True,5,0,61.0,450.0,55.0,27
5068,CM61-BEAD-IN-SEI23-1951,IN,147645.19,0.0,2.0,1.0,L,True,11,0,50.0,1000.0,1000.0,27
5069,CM61-BEAD-IN-SUR20-7914,IN,1865556.0,40.0,19.0,2.0,L,True,282,0,50.0,2000.0,2000.0,27
5070,CM61-BEAD-IN-SPX110-5762,IN,588000.0,0.0,0.0,0.0,L,True,360,0,61.0,450.0,55.0,27
5071,CM61-BEAD-IN-SUR20-4004,IN,1648799.51,0.0,42.0,6.0,L,True,265,0,50.0,10000.0,10000.0,27
5072,CM61-BEAD-IN-SEI23-7928,IN,2008660.0,0.0,30.0,2.0,L,True,134,0,50.0,1000.0,1000.0,27
5073,CM61-BEAD-IN-SUR20-1211,IN,3434830.2,0.0,75.0,6.0,L,True,578,1,50.0,10000.0,10000.0,27
5074,CM61-BEAD-IN-BSD70-1452,IN,1340103.0,56.0,4.0,2.0,L,True,387,0,50.0,2000.0,2000.0,27
5075,CM61-BEAD-IN-CCX43-1788,IN,0.0,13.0,20.0,5.0,L,True,668,0,50.0,2000.0,2000.0,27
5076,CM61-BEAD-IN-AMG8-3380,IN,430125.7,0.0,0.0,2.0,L,True,326,0,71.0,1000.0,500.0,27
5077,CM61-BEAD-IN-SPX110-6601,IN,193500.0,0.0,0.0,0.0,L,True,118,0,61.0,450.0,55.0,27
5078,CM61-BEAD-IN-JOI39-1626,IN,175975.0,0.0,12.0,4.0,L,True,175,0,50.0,5000.0,5000.0,27
5079,CM61-BEAD-IN-NIN45-4069,IN,4403736.0,89.0,44.0,0.0,L,True,923,1,50.0,10000.0,10000.0,27
5080,CM61-BEAD-IN-CCX43-1738,IN,329771.0,6.0,9.0,5.0,L,True,387,0,50.0,0.0,0.0,27
5081,CM61-BEAD-IN-JOI39-1652,IN,443.0,0.0,1.0,1.0,L,True,1,0,50.0,5000.0,5000.0,27
5082,CM61-BEAD-IN-BSD70-1522,IN,1119530.0,43.0,6.0,5.0,L,True,409,0,50.0,2000.0,2000.0,27
5083,CM61-BEAD-IN-JOI39-1618,IN,0.0,0.0,1.0,1.0,L,True,41,0,50.0,5000.0,5000.0,27
5084,CM61-BEAD-IN-SPX110-6607,IN,43500.0,0.0,0.0,0.0,L,True,25,0,61.0,450.0,55.0,27
5085,CM61-BEAD-IN-AMG8-3377,IN,289082.65,0.0,0.0,2.0,L,True,218,2,71.0,1000.0,500.0,27
5086,CM61-BEAD-IN-BSD70-1508,IN,0.0,0.0,0.0,0.0,L,True,12,0,50.0,2000.0,2000.0,27
5087,CM61-BEAD-IN-JOI39-1584,IN,146280.0,0.0,14.0,4.0,L,True,193,0,50.0,5000.0,5000.0,27
5088,CM61-BEAD-IN-STM109-7079,IN,1414314.38,0.0,59.0,27.0,L,True,294,0,50.0,2000.0,2000.0,27
5089,CM61-BEAD-IN-ATT30-2074,IN,436339.0,4.0,18.0,0.0,L,True,138,0,50.0,5000.0,5000.0,27
5090,CM61-BEAD-IN-STM109-7099,IN,1313965.96,0.0,61.0,27.0,L,True,281,0,50.0,2000.0,2000.0,27
5091,CM61-BEAD-IN-SPX110-6780,IN,42000.0,0.0,0.0,0.0,L,True,26,0,61.0,450.0,55.0,27
5092,CM61-BEAD-IN-STM109-7129,IN,327656.87,0.0,14.0,27.0,L,True,87,0,50.0,2000.0,2000.0,27
5093,CM61-BEAD-IN-SUR20-3965,IN,3201961.64,0.0,70.0,6.0,L,True,508,1,50.0,10000.0,10000.0,27
5094,CM61-BEAD-IN-SPX110-6723,IN,6000.0,0.0,0.0,0.0,L,False,4,0,61.0,450.0,55.0,27
5095,CM61-BEAD-IN-MSF25-1572,IN,50899.0,3.0,1.0,70.0,L,True,66,0,50.0,10000.0,10000.0,27
5096,CM61-BEAD-IN-BSD70-1494,IN,0.0,0.0,0.0,0.0,L,True,155,0,50.0,2000.0,2000.0,27
5097,CM61-BEAD-IN-ATT30-2083,IN,150797.0,2.0,5.0,0.0,L,True,17,0,50.0,5000.0,5000.0,27
5098,CM61-BEAD-IN-JOI39-1585,IN,216252.0,0.0,7.0,2.0,L,True,49,0,50.0,5000.0,5000.0,27
5099,CM61-BEAD-IN-BSD70-1431,IN,1929736.0,73.0,5.0,2.0,L,True,395,0,50.0,2000.0,2000.0,27
5100,CM61-BEAD-IN-SPX110-6803,IN,114000.0,0.0,0.0,0.0,L,False,72,0,61.0,450.0,55.0,27
5101,CM61-BEAD-IN-SUR20-3926,IN,770476.75,0.0,22.0,6.0,L,True,321,0,50.0,10000.0,10000.0,27
5102,CM61-BEAD-IN-CCX43-1789,IN,2198601.0,41.0,62.0,5.0,L,True,735,0,50.0,2000.0,2000.0,27
5103,CM61-BEAD-IN-SPX110-7013,IN,223500.0,0.0,0.0,0.0,L,True,138,0,61.0,450.0,55.0,27
5104,CM61-BEAD-IN-DMR28-1205,IN,2375912.0,45.0,50.0,1.0,L,True,1100,0,50.0,5000.0,5000.0,27
5105,CM61-BEAD-IN-BSD70-1500,IN,1124660.0,63.0,3.0,5.0,L,True,754,1,50.0,2000.0,2000.0,27
5106,CM61-BEAD-IN-SPX110-6968,IN,51000.0,0.0,0.0,0.0,L,False,31,0,61.0,450.0,55.0,27
5107,CM61-BEAD-IN-BSD70-1515,IN,2572927.0,99.0,9.0,5.0,L,True,755,0,50.0,2000.0,2000.0,27
5108,CM61-BEAD-IN-CCX43-1705,IN,112488.0,5.0,7.0,5.0,L,True,258,0,50.0,2000.0,2000.0,27
5109,CM61-BEAD-IN-STM109-5216,IN,257853.75,0.0,10.0,27.0,L,True,112,0,50.0,2000.0,2000.0,27
5110,CM61-BEAD-IN-AMG8-3425,IN,294633.85,0.0,0.0,2.0,L,True,254,0,71.0,1000.0,500.0,27
5111,CM61-BEAD-IN-ATT30-2063,IN,204331.0,5.0,7.0,0.0,L,True,210,0,50.0,5000.0,5000.0,27
5112,CM61-BEAD-IN-JOI39-1675,IN,0.0,0.0,1.0,1.0,L,True,24,0,50.0,5000.0,5000.0,27
5113,CM61-BEAD-IN-BSD70-1517,IN,0.0,0.0,0.0,0.0,L,True,2,0,50.0,2000.0,2000.0,27
5114,CM61-BEAD-IN-BSD70-1512,IN,154106.0,7.0,0.0,2.0,L,True,155,0,50.0,2000.0,2000.0,27
5115,CM61-BEAD-IN-STM109-5242,IN,593925.0,0.0,32.0,27.0,L,True,100,0,50.0,2000.0,2000.0,27
5116,CM61-BEAD-IN-BSD70-1444,IN,1007998.0,73.0,1.0,5.0,L,True,495,0,50.0,2000.0,2000.0,27
5117,CM61-BEAD-IN-JOI39-1637,IN,0.0,0.0,3.0,1.0,L,True,50,0,50.0,5000.0,5000.0,27
5118,CM61-BEAD-IN-BSD70-1509,IN,1330169.0,53.0,5.0,5.0,L,True,566,0,50.0,2000.0,2000.0,27
5119,CM61-BEAD-IN-SPX110-5973,IN,186000.0,0.0,0.0,0.0,L,True,81,0,61.0,450.0,55.0,27
5120,CM61-BEAD-IN-SPX110-6171,IN,100500.0,0.0,0.0,0.0,L,False,62,0,61.0,450.0,55.0,27
5121,CM61-BEAD-IN-BSD70-1458,IN,0.0,0.0,0.0,0.0,L,True,3,0,50.0,2000.0,2000.0,27
5122,CM61-BEAD-IN-BSD70-1484,IN,1592519.0,61.0,5.0,5.0,L,True,577,0,50.0,2000.0,2000.0,27
5123,CM61-BEAD-IN-AMG8-3614,IN,285224.25,0.0,0.0,2.0,L,False,103,0,71.0,1000.0,500.0,27
5124,CM61-BEAD-IN-SPX110-6186,IN,177000.0,0.0,0.0,0.0,L,False,111,0,61.0,450.0,55.0,27
5125,CM61-BEAD-IN-SPX110-6141,IN,22500.0,0.0,0.0,0.0,L,True,14,0,61.0,450.0,55.0,27
5126,CM61-BEAD-IN-FRO22-4136,IN,409225.0,2.0,7.0,16.0,L,True,614,0,50.0,7000.0,7000.0,27
5127,CM61-BEAD-IN-MSF25-1325,IN,1075360.0,15.0,6.0,70.0,L,True,372,0,50.0,10000.0,10000.0,27
5128,CM61-BEAD-IN-BSD70-1449,IN,41695.0,2.0,0.0,2.0,L,True,90,0,50.0,2000.0,2000.0,27
5129,CM61-BEAD-IN-WMT99-4068,IN,1950120.0,0.0,34.0,3.0,L,True,118,0,50.0,2000.0,2000.0,27
5130,CM61-BEAD-IN-PPE89-4108,IN,2288073.0,67.0,29.0,25.0,L,True,382,0,50.0,10000.0,10000.0,27
5131,CM61-BEAD-IN-PPE89-4104,IN,3202193.0,57.0,24.0,25.0,L,True,461,0,50.0,10000.0,10000.0,27
5132,CM61-BEAD-IN-PPE89-4112,IN,1127806.0,31.0,13.0,25.0,L,True,291,0,50.0,10000.0,10000.0,27
5133,CM61-BEAD-IN-BSD70-1506,IN,2889330.0,116.0,5.0,5.0,L,True,817,0,50.0,2000.0,2000.0,27
5134,CM61-BEAD-IN-BSD70-1513,IN,828316.0,60.0,1.0,5.0,L,True,410,3,50.0,2000.0,2000.0,27
5135,CM61-BEAD-IN-FRO22-4141,IN,265799.0,2.0,1.0,16.0,L,True,124,0,50.0,7000.0,7000.0,27
5136,CM61-BEAD-IN-BSD70-1488,IN,58764.0,4.0,0.0,1.0,L,True,34,0,50.0,2000.0,2000.0,27
5137,CM61-BEAD-IN-FRO22-4142,IN,225565.0,3.0,1.0,16.0,L,True,157,0,50.0,7000.0,7000.0,27
5138,CM61-BEAD-IN-BSD70-1501,IN,0.0,3.0,0.0,0.0,L,True,188,0,50.0,2000.0,2000.0,27
5139,CM61-BEAD-IN-STM109-1809,IN,2172708.75,0.0,51.0,27.0,L,True,600,0,50.0,2000.0,2000.0,27
5140,CM61-BEAD-IN-SPX110-6187,IN,181500.0,0.0,0.0,0.0,L,False,78,0,61.0,450.0,55.0,27
5141,CM61-BEAD-IN-CCX43-1801,IN,212691.0,7.0,11.0,5.0,L,True,183,0,50.0,2000.0,2000.0,27
5142,CM61-BEAD-IN-STM109-7131,IN,730344.26,0.0,33.0,27.0,L,True,213,0,50.0,2000.0,2000.0,27
5143,CM61-BEAD-IN-BSD70-1499,IN,163349.0,6.0,0.0,1.0,L,True,47,0,50.0,2000.0,2000.0,27
5144,CM61-BEAD-IN-STM109-7133,IN,743763.87,0.0,34.0,27.0,L,True,220,0,50.0,2000.0,2000.0,27
5145,CM61-BEAD-IN-SPX110-6739,IN,157500.0,0.0,0.0,0.0,L,True,95,0,61.0,450.0,55.0,27
5146,CM61-BEAD-IN-BSD70-1453,IN,337466.0,8.0,2.0,5.0,L,True,110,0,50.0,2000.0,2000.0,27
5147,CM61-BEAD-IN-CCX43-4100,IN,358110.0,11.0,17.0,5.0,L,True,347,0,40.0,0.0,0.0,27
5148,CM61-BEAD-IN-JOI39-1674,IN,0.0,0.0,4.0,1.0,L,True,125,0,50.0,5000.0,5000.0,27
5149,CM61-BEAD-IN-AMG8-3414,IN,402877.5,0.0,0.0,2.0,L,True,557,0,71.0,1000.0,500.0,27
5150,CM61-BEAD-IN-SPX110-6667,IN,120000.0,0.0,0.0,0.0,L,True,70,0,61.0,450.0,55.0,27
5151,CM61-BEAD-IN-JOI39-1647,IN,30220.0,0.0,6.0,2.0,L,True,90,0,50.0,5000.0,5000.0,27
5152,CM61-BEAD-IN-PPE89-4105,IN,1117801.0,28.0,12.0,25.0,L,True,204,0,50.0,10000.0,10000.0,27
5153,CM61-BEAD-IN-JOI39-1651,IN,0.0,0.0,1.0,1.0,L,True,24,1,50.0,5000.0,5000.0,27
5154,CM61-BEAD-IN-STM109-1853,IN,996215.63,0.0,42.0,27.0,L,True,201,0,50.0,2000.0,2000.0,27
5155,CM61-BEAD-IN-BSD70-1489,IN,0.0,0.0,0.0,0.0,L,True,6,0,50.0,2000.0,2000.0,27
5156,CM61-BEAD-IN-FRO22-4143,IN,269947.0,5.0,1.0,16.0,L,True,328,0,50.0,7000.0,7000.0,27
5157,CM61-BEAD-IN-ATT30-2067,IN,36569.0,2.0,1.0,0.0,L,True,13,0,50.0,5000.0,5000.0,27
5158,CM61-BEAD-IN-SEI23-7929,IN,1229180.0,0.0,10.0,2.0,L,True,82,0,50.0,1000.0,1000.0,27
5159,CM61-BEAD-IN-SPX110-6263,IN,82500.0,0.0,0.0,0.0,L,True,52,0,61.0,450.0,55.0,27
5160,CM61-BEAD-IN-CCX43-1790,IN,1214466.0,17.0,26.0,5.0,L,True,406,0,50.0,2000.0,2000.0,27
5161,CM61-BEAD-IN-STM109-1884,IN,834406.88,0.0,6.0,27.0,L,True,202,0,50.0,2000.0,2000.0,27
5162,CM61-BEAD-IN-JOI39-1655,IN,0.0,0.0,2.0,1.0,L,True,22,0,50.0,5000.0,5000.0,27
5163,CM61-BEAD-IN-STM109-7078,IN,433099.3,0.0,15.0,27.0,L,True,81,0,50.0,2000.0,2000.0,27
5164,CM61-BEAD-IN-SPX110-6630,IN,246000.0,0.0,0.0,0.0,L,True,161,0,61.0,450.0,55.0,27
5165,CM61-BEAD-IN-JOI39-1677,IN,0.0,0.0,11.0,3.0,L,True,236,0,50.0,5000.0,5000.0,27
5166,CM61-BEAD-IN-SPX110-7009,IN,316500.0,0.0,0.0,0.0,L,True,200,0,61.0,450.0,55.0,27
5167,CM61-BEAD-IN-SPX110-6848,IN,22500.0,0.0,0.0,0.0,L,True,14,0,61.0,450.0,55.0,27
5168,CM61-BEAD-IN-FRO22-4145,IN,1406624.0,30.0,8.0,16.0,L,True,616,0,50.0,7000.0,7000.0,27
5169,CM61-BEAD-IN-CCX43-1798,IN,0.0,5.0,7.0,5.0,L,True,149,0,50.0,2000.0,2000.0,27
5170,CM61-BEAD-IN-BSD70-1482,IN,0.0,0.0,0.0,0.0,L,True,3,0,50.0,2000.0,2000.0,27
5171,CM61-BEAD-IN-AMG8-3528,IN,430401.3,0.0,0.0,2.0,L,True,330,0,71.0,1000.0,500.0,27
5172,CM61-BEAD-IN-BSD70-1445,IN,883657.0,35.0,2.0,5.0,L,True,423,0,50.0,2000.0,2000.0,27
5173,CM61-BEAD-IN-BSD70-1532,IN,0.0,0.0,0.0,0.0,L,True,11,0,50.0,2000.0,2000.0,27
5174,CM61-BEAD-IN-SPX110-6730,IN,319500.0,0.0,0.0,0.0,L,False,207,0,61.0,450.0,55.0,27
5175,CM61-BEAD-IN-STM109-1895,IN,965373.75,0.0,40.0,27.0,L,True,215,0,50.0,2000.0,2000.0,27
5176,CM61-BEAD-IN-BSD70-4172,IN,1042354.0,23.0,6.0,2.0,L,True,166,0,50.0,2000.0,2000.0,27
5177,CM61-BEAD-IN-ATT30-2077,IN,11274.0,0.0,1.0,0.0,L,True,7,0,50.0,5000.0,5000.0,27
5178,CM61-BEAD-IN-SPX110-6951,IN,172500.0,0.0,0.0,0.0,L,True,109,0,61.0,450.0,55.0,27
5179,CM61-BEAD-IN-STM109-1840,IN,457241.25,0.0,15.0,27.0,L,True,212,0,50.0,2000.0,2000.0,27
5180,CM61-BEAD-IN-BSD70-1465,IN,0.0,0.0,0.0,0.0,L,True,44,0,50.0,2000.0,2000.0,27
5181,CM61-BEAD-IN-CCX43-1710,IN,195332.0,3.0,5.0,5.0,L,True,129,0,50.0,2000.0,2000.0,27
5182,CM61-BEAD-IN-JOI39-1639,IN,20015.0,0.0,3.0,1.0,L,True,47,0,50.0,5000.0,5000.0,27
5183,CM61-BEAD-IN-STM109-1945,IN,1237241.25,0.0,52.0,27.0,L,True,169,0,50.0,2000.0,2000.0,27
5184,CM61-BEAD-IN-ATT30-4816,IN,96500.0,2.0,4.0,0.0,L,True,193,0,50.0,5000.0,5000.0,27
5185,CM61-BEAD-IN-ATT30-2072,IN,25123.0,0.0,2.0,0.0,L,True,11,0,50.0,5000.0,5000.0,27
5186,CM61-BEAD-IN-SUR20-3981,IN,1060783.15,0.0,68.0,6.0,L,True,256,0,50.0,10000.0,10000.0,27
5187,CM61-BEAD-IN-JOI39-1642,IN,85412.0,0.0,15.0,4.0,L,True,198,0,50.0,5000.0,5000.0,27
5188,CM61-BEAD-IN-STM109-1886,IN,938964.38,0.0,32.0,27.0,L,True,188,0,50.0,2000.0,2000.0,27
5189,CM61-BEAD-IN-JOI39-1678,IN,0.0,0.0,12.0,4.0,L,True,203,0,50.0,5000.0,5000.0,27
5190,CM61-BEAD-IN-SPC33-1841,IN,562670.0,8.0,8.0,0.0,L,True,135,0,50.0,1000.0,1000.0,27
5191,CM61-BEAD-IN-JOI39-1656,IN,5204.0,0.0,1.0,1.0,L,True,15,0,50.0,5000.0,5000.0,27
5192,CM61-BEAD-IN-CCX43-1785,IN,0.0,1.0,2.0,5.0,L,True,124,0,50.0,2000.0,2000.0,27
5193,CM61-BEAD-IN-BSD70-1492,IN,675092.0,36.0,2.0,2.0,L,True,248,0,50.0,2000.0,2000.0,27
5194,CM61-BEAD-IN-SCI62-1587,IN,966237.0,0.0,10.0,20.0,L,True,124,0,50.0,10000.0,10000.0,27
5195,CM61-BEAD-IN-BSD70-1510,IN,0.0,0.0,0.0,0.0,L,True,5,0,50.0,2000.0,2000.0,27
5196,CM61-BEAD-IN-BSD70-1523,IN,0.0,0.0,0.0,0.0,L,True,5,0,50.0,2000.0,2000.0,27
5197,CM61-BEAD-IN-SPX110-7911,IN,142500.0,0.0,0.0,0.0,L,True,95,0,61.0,100.0,20.0,27
5198,CM61-BEAD-NV-CAR-0907-0,NV,547762.05,1.0,1.0,2.0,L,True,55,0,50.0,2500.0,2500.0,15
5199,CM61-BEAD-NV-CAR-0918-6,NV,1200.0,0.0,0.0,1.0,L,False,2,0,61.0,100.0,20.0,15
5200,CM61-BEAD-NV-CAR-0937-0,NV,162331.11,3.0,15.0,9.0,L,True,442,0,50.0,5000.0,5000.0,15
5201,CM61-BEAD-NV-CAR-0943-6,NV,19200.0,0.0,0.0,3.0,L,False,32,0,61.0,100.0,20.0,15
5202,CM61-BEAD-NV-CAR-0942-0,NV,453889.69,4.0,2.0,2.0,L,True,65,0,50.0,5000.0,5000.0,15
5203,CM61-BEAD-NV-CAR-1011-1,NV,236192.87,1.0,1.0,1.0,L,True,22,0,71.0,1000.0,1000.0,15
5204,CM61-BEAD-NV-CHU-1014-6,NV,75000.0,0.0,0.0,33.0,L,False,125,0,61.0,100.0,20.0,15
5205,CM61-BEAD-NV-PER-0775-6,NV,70186.21,0.0,0.0,26.0,L,False,90,0,61.0,100.0,20.0,15
5206,CM61-BEAD-NV-CHU-0960-6,NV,40800.0,0.0,0.0,3.0,L,False,68,0,61.0,100.0,20.0,15
5207,CM61-BEAD-NV-CHU-1036-0,NV,18378417.38,1.0,1.0,18.0,L,True,885,0,50.0,5000.0,5000.0,15
5208,CM61-BEAD-NV-CLA-0969-6,NV,230589.18,0.0,0.0,27.0,L,False,319,0,61.0,100.0,20.0,15
5209,CM61-BEAD-NV-CLA-0003-0,NV,110000.0,1.0,3.0,2.0,L,True,5,0,50.0,1000.0,1000.0,15
5210,CM61-BEAD-NV-CLA-0997-6,NV,125213.67,0.0,0.0,7.0,L,False,138,0,61.0,100.0,20.0,15
5211,CM61-BEAD-NV-CLA-0007-5,NV,2740422.58,16.0,4.0,6.0,L,True,386,0,50.0,1000.0,1000.0,15
5212,CM61-BEAD-NV-CLA-0009-0,NV,213873.5,1.0,4.0,2.0,L,True,67,0,50.0,1000.0,1000.0,15
5213,CM61-BEAD-NV-CLA-0013-1,NV,920887.69,1.0,5.0,2.0,L,True,106,0,50.0,1000.0,1000.0,15
5214,CM61-BEAD-NV-CLA-0014-1,NV,1176447.28,10.0,3.0,3.0,L,True,58,0,50.0,1000.0,1000.0,15
5215,CM61-BEAD-NV-CLA-0018-1,NV,703572.74,5.0,1.0,2.0,L,True,51,0,50.0,1000.0,1000.0,15
5216,CM61-BEAD-NV-CLA-0025-0,NV,285974.0,4.0,1.0,2.0,L,True,15,0,50.0,1000.0,1000.0,15
5217,CM61-BEAD-NV-CLA-0997-5,NV,2923443.41,22.0,9.0,6.0,L,True,203,0,50.0,1000.0,1000.0,15
5218,CM61-BEAD-NV-CLA-0030-5,NV,1481218.82,12.0,4.0,6.0,L,True,157,0,50.0,1000.0,1000.0,15
5219,CM61-BEAD-NV-CLA-0035-0,NV,747932.0,1.0,1.0,2.0,L,True,34,0,50.0,1000.0,1000.0,15
5220,CM61-BEAD-NV-CLA-0048-6,NV,4000.0,0.0,0.0,3.0,L,False,6,0,61.0,100.0,20.0,15
5221,CM61-BEAD-NV-CLA-0055-0,NV,989932.5,1.0,1.0,2.0,L,True,45,0,50.0,1000.0,1000.0,15
5222,CM61-BEAD-NV-CLA-0967-0,NV,2627302.0,1.0,1.0,4.0,L,True,139,0,50.0,2000.0,2000.0,15
5223,CM61-BEAD-NV-CLA-0969-1,NV,2999688.21,16.0,9.0,7.0,L,True,230,0,50.0,1000.0,1000.0,15
5224,CM61-BEAD-NV-CLA-0970-1,NV,2580388.0,1.0,1.0,4.0,L,True,133,0,50.0,2000.0,2000.0,15
5225,CM61-BEAD-NV-DOU-0945-6,NV,53400.0,0.0,0.0,21.0,L,False,89,0,61.0,100.0,20.0,15
5226,CM61-BEAD-NV-DOU-0122-0,NV,302283.92,1.0,1.0,2.0,L,True,18,0,50.0,2500.0,2500.0,15
5227,CM61-BEAD-NV-DOU-0445-0,NV,87016.63,1.0,1.0,3.0,L,True,5,0,50.0,2500.0,2500.0,15
5228,CM61-BEAD-NV-DOU-0448-0,NV,275075.0,1.0,1.0,1.0,L,True,25,0,50.0,2500.0,2500.0,15
5229,CM61-BEAD-NV-DOU-0880-6,NV,7200.0,0.0,0.0,2.0,L,False,12,0,61.0,100.0,20.0,15
5230,CM61-BEAD-NV-DOU-0877-0,NV,284700.0,1.0,1.0,3.0,L,True,13,0,50.0,2500.0,2500.0,15
5231,CM61-BEAD-NV-DOU-0879-0,NV,175200.0,1.0,1.0,2.0,L,True,8,0,50.0,2500.0,2500.0,15
5232,CM61-BEAD-NV-DOU-0881-0,NV,631895.0,1.0,1.0,4.0,L,True,131,0,71.0,1000.0,1000.0,15
5233,CM61-BEAD-NV-DOU-0882-0,NV,209197.64,1.0,1.0,2.0,L,True,26,0,50.0,2500.0,2500.0,15
5234,CM61-BEAD-NV-DOU-0883-0,NV,65700.0,1.0,1.0,2.0,L,True,3,0,50.0,2500.0,2500.0,15
5235,CM61-BEAD-NV-DOU-0887-0,NV,153300.0,1.0,1.0,2.0,L,True,7,0,50.0,2500.0,2500.0,15
5236,CM61-BEAD-NV-DOU-0890-0,NV,109500.0,1.0,1.0,2.0,L,True,5,0,50.0,2500.0,2500.0,15
5237,CM61-BEAD-NV-DOU-0892-0,NV,310800.0,1.0,1.0,1.0,L,True,37,0,50.0,2500.0,2500.0,15
5238,CM61-BEAD-NV-DOU-0903-2,NV,21731.13,1.0,1.0,3.0,L,True,1,0,50.0,2500.0,2500.0,15
5239,CM61-BEAD-NV-DOU-0905-0,NV,434577.83,1.0,1.0,2.0,L,True,83,0,50.0,2500.0,2500.0,15
5240,CM61-BEAD-NV-DOU-0906-0,NV,563059.95,1.0,1.0,3.0,L,True,67,0,50.0,2500.0,2500.0,15
5241,CM61-BEAD-NV-DOU-0954-0,NV,240900.0,1.0,1.0,2.0,L,True,11,0,50.0,2500.0,2500.0,15
5242,CM61-BEAD-NV-DOU-0958-0,NV,2463532.04,1.0,1.0,13.0,L,True,1159,1,50.0,300.6039689387403,50.81967213114754,15
5243,CM61-BEAD-NV-DOU-0959-0,NV,627712.33,1.0,1.0,8.0,L,True,183,0,71.0,1000.0,1000.0,15
5244,CM61-BEAD-NV-DOU-1030-2,NV,21900.0,1.0,1.0,1.0,L,True,1,0,50.0,2500.0,2500.0,15
5245,CM61-BEAD-NV-DOU-1031-0,NV,618245.0,1.0,1.0,4.0,L,True,158,0,71.0,1000.0,1000.0,15
5246,CM61-BEAD-NV-DOU-1045-0,NV,21900.0,1.0,1.0,1.0,L,True,1,0,50.0,2500.0,2500.0,15
5247,CM61-BEAD-NV-ELK-0558-6,NV,373800.0,0.0,0.0,94.0,L,False,625,0,61.0,100.0,20.0,15
5248,CM61-BEAD-NV-ELK-0149-0,NV,150454.0,1.0,6.0,2.0,L,True,8,0,50.0,10000.0,10000.0,15
5249,CM61-BEAD-NV-ELK-0151-0,NV,0.0,1.0,1.0,1.0,L,True,2,0,50.0,2000.0,2000.0,15
5250,CM61-BEAD-NV-ELK-0159-0,NV,3587119.82,1.0,23.0,7.0,L,True,193,0,50.0,2000.0,2000.0,15
5251,CM61-BEAD-NV-ELK-0161-0,NV,0.01,1.0,1.0,1.0,L,False,4,0,50.0,1000.0,1000.0,15
5252,CM61-BEAD-NV-ELK-0178-0,NV,350994.28,1.0,2.0,1.0,L,True,48,0,50.0,10000.0,10000.0,15
5253,CM61-BEAD-NV-ELK-0446-0,NV,376794.0,1.0,11.0,3.0,L,True,36,0,50.0,10000.0,10000.0,15
5254,CM61-BEAD-NV-ELK-0451-0,NV,0.0,1.0,1.0,1.0,L,True,1,0,50.0,10000.0,10000.0,15
5255,CM61-BEAD-NV-ELK-0452-0,NV,0.0,1.0,1.0,1.0,L,True,14,0,50.0,10000.0,10000.0,15
5256,CM61-BEAD-NV-ELK-0801-6,NV,78600.0,0.0,0.0,4.0,L,False,131,0,61.0,100.0,20.0,15
5257,CM61-BEAD-NV-ELK-0546-0,NV,58339.5,1.0,1.0,1.0,L,True,4,0,50.0,10000.0,10000.0,15
5258,CM61-BEAD-NV-ELK-0795-6,NV,5250.0,0.0,0.0,4.0,L,False,7,0,61.0,100.0,20.0,15
5259,CM61-BEAD-NV-ELK-0557-0,NV,117574.5,1.0,1.0,1.0,L,True,8,0,50.0,10000.0,10000.0,15
5260,CM61-BEAD-NV-ELK-0563-0,NV,0.0,1.0,1.0,1.0,L,True,15,0,50.0,2000.0,2000.0,15
5261,CM61-BEAD-NV-ELK-0786-0,NV,346875.0,3.0,3.0,8.0,L,True,647,2,40.0,302.16383307573415,52.93663060278207,15
5262,CM61-BEAD-NV-ELK-0794-0,NV,14762361.4,1.0,64.0,15.0,L,True,854,0,50.0,2000.0,2000.0,15
5263,CM61-BEAD-NV-ELK-0795-5,NV,3079847.69,4.0,33.0,10.0,L,True,150,0,50.0,2500.0,2500.0,15
5264,CM61-BEAD-NV-ELK-0798-0,NV,233962.5,4.0,4.0,6.0,L,True,101,2,40.0,313.86138613861385,68.81188118811882,15
5265,CM61-BEAD-NV-ELK-0806-0,NV,448748.25,1.0,1.0,2.0,L,True,72,0,50.0,10000.0,10000.0,15
5266,CM61-BEAD-NV-ELK-0820-0,NV,1062412.29,1.0,20.0,5.0,L,True,50,1,50.0,2000.0,2000.0,15
